,no,id,l1,l2,l3,l4,l5,slope,pow
2353,10,15,0,0,0,0,0,22.1184,0
2354,11,15,0,0,0,0,0,44.2368,0
2355,1,15,0,0,0,0,0,0.0432,0
2356,2,15,0,0,0,0,0,0.0864,0
2357,3,15,0,0,0,0,0,0.1728,0
2358,4,15,0,0,0,0,0,0.3456,0
2359,5,15,0,0,0,0,0,0.6912,0
2360,6,15,0,0,0,0,0,1.3824,0
2361,7,15,0,0,0,0,0,2.7648,0
2362,8,15,0,0,0,0,0,5.5296,0
2363,9,15,0,0,0,0,0,11.0592,0
2364,10,15,0,0,0,0,0,22.1184,0
2365,11,15,0,0,0,0,0,44.2368,0
2366,1,15,0,0,0,0,0,0.0432,0
2367,2,15,0,0,0,0,0,0.0864,0
2368,3,15,0,0,0,0,0,0.1728,0
2369,4,15,0,0,0,0,0,0.3456,0
2370,5,15,0,0,0,0,0,0.6912,0
2371,6,15,0,0,0,0,0,1.3824,0
2372,7,15,0,0,0,0,0,2.7648,0
2373,8,15,0,0,0,0,0,5.5296,0
2374,9,15,0,0,0,0,0,11.0592,0
2375,10,15,0,0,0,0,0,22.1184,0
2376,11,15,0,0,0,0,0,44.2368,0
2377,1,15,0,0,0,0,0,0.0432,0
2378,2,15,0,0,0,0,0,0.0864,0
2379,3,15,0,0,0,0,0,0.1728,0
2380,4,15,0,0,0,0,0,0.3456,0
2381,5,15,0,0,0,0,0,0.6912,0
2382,6,15,0,0,0,0,0,1.3824,0
2383,7,15,0,0,0,0,0,2.7648,0
2384,8,15,0,0,0,0,0,5.5296,0
2385,9,15,0,0,0,0,0,11.0592,0
2386,10,15,0,0,0,0,0,22.1184,0
2387,11,15,0,0,0,0,0,44.2368,0
2388,1,15,0,0,0,0,0,0.0432,0
2389,2,15,0,0,0,0,0,0.0864,0
2390,3,15,0,0,0,0,0,0.1728,0
2391,4,15,0,0,0,0,0,0.3456,0
2392,5,15,0,0,0,0,0,0.6912,0
2393,6,15,0,0,0,0,0,1.3824,0
2394,7,15,0,0,0,0,0,2.7648,0
2395,8,15,0,0,0,0,0,5.5296,0
2396,9,15,0,0,0,0,0,11.0592,0
2397,10,15,0,0,0,0,0,22.1184,0
2398,11,15,0,0,0,0,0,44.2368,0
2399,1,15,0,0,0,0,0,0.0432,0
2400,2,15,0,0,0,0,0,0.0864,0
2401,3,15,0,0,0,0,0,0.1728,0
2402,4,15,0,0,0,0,0,0.3456,0
2403,5,15,0,0,0,0,0,0.6912,0
2404,6,15,0,0,0,0,0,1.3824,0
2405,7,15,0,0,0,0,0,2.7648,0
2406,8,15,0,0,0,0,0,5.5296,0
2407,9,15,0,0,0,0,0,11.0592,0
2408,10,15,0,0,0,0,0,22.1184,0
2409,11,15,0,0,0,0,0,44.2368,0
2410,1,15,0,0,0,0,0,0.0432,0
2411,2,15,0,0,0,0,0,0.0864,0
2412,3,15,0,0,0,0,0,0.1728,0
2413,4,15,0,0,0,0,0,0.3456,0
2414,5,15,0,0,0,0,0,0.6912,0
2415,6,15,0,0,0,0,0,1.3824,0
2416,7,15,0,0,0,0,0,2.7648,0
2417,8,15,0,0,0,0,0,5.5296,0
2418,9,15,0,0,0,0,0,11.0592,0
2419,10,15,0,0,0,0,0,22.1184,0
2420,11,15,0,0,0,0,0,44.2368,0
2421,1,15,0,0,0,0,0,0.0432,0
2422,2,15,0,0,0,0,0,0.0864,0
2423,3,15,0,0,0,0,0,0.1728,0
2424,4,15,0,0,0,0,0,0.3456,0
2425,5,15,0,0,0,0,0,0.6912,0
2426,6,15,0,0,0,0,0,1.3824,0
2427,7,15,0,0,0,0,0,2.7648,0
2428,8,15,0,0,0,0,0,5.5296,0
2429,9,15,0,0,0,0,0,11.0592,0
2430,10,15,0,0,0,0,0,22.1184,0
2431,11,15,0,0,0,0,0,44.2368,0
2432,1,15,0,0,0,0,0,0.0432,0
2433,2,15,0,0,0,0,0,0.0864,0
2434,3,15,0,0,0,0,0,0.1728,0
2435,4,15,0,0,0,0,0,0.3456,0
2436,5,15,0,0,0,0,0,0.6912,0
2437,6,15,0,0,0,0,0,1.3824,0
2438,7,15,0,0,0,0,0,2.7648,0
2439,8,15,0,0,0,0,0,5.5296,0
2440,9,15,0,0,0,0,0,11.0592,0
2441,10,15,0,0,0,0,0,22.1184,0
2442,11,15,0,0,0,0,0,44.2368,0
2443,1,15,0,0,0,0,0,0.0432,0
2444,2,15,0,0,0,0,0,0.0864,0
2445,3,15,0,0,0,0,0,0.1728,0
2446,4,15,0,0,0,0,0,0.3456,0
2447,5,15,0,0,0,0,0,0.6912,0
2448,6,15,0,0,0,0,0,1.3824,0
2449,7,15,0,0,0,0,0,2.7648,0
2450,8,15,0,0,0,0,0,5.5296,0
2451,9,15,0,0,0,0,0,11.0592,0
2452,10,15,0,0,0,0,0,22.1184,0
2453,11,15,0,0,0,0,0,44.2368,0
2454,1,15,0,0,0,0,0,0.0432,0
2455,2,15,0,0,0,0,0,0.0864,0
2456,3,15,0,0,0,0,0,0.1728,0
2457,4,15,0,0,0,0,0,0.3456,0
2458,5,15,0,0,0,0,0,0.6912,0
2459,6,15,0,0,0,0,0,1.3824,0
2460,7,15,0,0,0,0,0,2.7648,0
2461,8,15,0,0,0,0,0,5.5296,0
2462,9,15,0,0,0,0,0,11.0592,0
2463,10,15,0,0,0,0,0,22.1184,0
2464,11,15,0,0,0,0,0,44.2368,0
2465,1,15,0,0,0,0,0,0.0432,0
2466,2,15,0,0,0,0,0,0.0864,0
2467,3,15,0,0,0,0,0,0.1728,0
2468,4,15,0,0,0,0,0,0.3456,0
2469,5,15,0,0,0,0,0,0.6912,0
2470,6,15,0,0,0,0,0,1.3824,0
2471,7,15,0,0,0,0,0,2.7648,0
2472,8,15,0,0,0,0,0,5.5296,0
2473,9,15,0,0,0,0,0,11.0592,0
2474,10,15,0,0,0,0,0,22.1184,0
2475,11,15,0,0,0,0,0,44.2368,0
2476,1,16,0,0,0,0,0,0.0432,0
2477,2,16,0,0,0,0,0,0.0864,0
2478,3,16,0,0,0,0,0,0.1728,0
2479,4,16,0,0,0,0,0,0.3456,0
2480,5,16,0,0,0,0,0,0.6912,0
2481,6,16,0,0,0,0,0,1.3824,0
2482,7,16,0,0,0,0,0,2.7648,0
2483,8,16,0,0,0,0,0,5.5296,0
2484,9,16,0,0,0,0,0,11.0592,0
2485,10,16,0,0,0,0,0,22.1184,0
2486,11,16,0,0,0,0,0,44.2368,0
2487,1,16,0,0,0,0,0,0.0432,0
2488,2,16,0,0,0,0,0,0.0864,0
2489,3,16,0,0,0,0,0,0.1728,0
2490,4,16,0,0,0,0,0,0.3456,0
2491,5,16,0,0,0,0,0,0.6912,0
2492,6,16,0,0,0,0,0,1.3824,0
2493,7,16,0,0,0,0,0,2.7648,0
2494,8,16,0,0,0,0,0,5.5296,0
2495,9,16,0,0,0,0,0,11.0592,0
2496,10,16,0,0,0,0,0,22.1184,0
2497,11,16,0,0,0,0,0,44.2368,0
2498,1,16,0,0,0,0,0,0.0432,0
2499,2,16,0,0,0,0,0,0.0864,0
2500,3,16,0,0,0,0,0,0.1728,0
2501,4,16,0,0,0,0,0,0.3456,0
2502,5,16,0,0,0,0,0,0.6912,0
2503,6,16,0,0,0,0,0,1.3824,0
2504,7,16,0,0,0,0,0,2.7648,0
2505,8,16,0,0,0,0,0,5.5296,0
2506,9,16,0,0,0,0,0,11.0592,0
2507,10,16,0,0,0,0,0,22.1184,0
2508,11,16,0,0,0,0,0,44.2368,0
2509,1,16,0,0,0,0,0,0.0432,0
2510,2,16,0,0,0,0,0,0.0864,0
2511,3,16,0,0,0,0,0,0.1728,0
2512,4,16,0,0,0,0,0,0.3456,0
2513,5,16,0,0,0,0,0,0.6912,0
2514,6,16,0,0,0,0,0,1.3824,0
2515,7,16,0,0,0,0,0,2.7648,0
2516,8,16,0,0,0,0,0,5.5296,0
2517,9,16,0,0,0,0,0,11.0592,0
2518,10,16,0,0,0,0,0,22.1184,0
2519,11,16,0,0,0,0,0,44.2368,0
2520,1,16,0,0,0,0,0,0.0432,0
2521,2,16,0,0,0,0,0,0.0864,0
2522,3,16,0,0,0,0,0,0.1728,0
2523,4,16,0,0,0,0,0,0.3456,0
2524,5,16,0,0,0,0,0,0.6912,0
2525,6,16,0,0,0,0,0,1.3824,0
2526,7,16,0,0,0,0,0,2.7648,0
2527,8,16,0,0,0,0,0,5.5296,0
2528,9,16,0,0,0,0,0,11.0592,0
2529,10,16,0,0,0,0,0,22.1184,0
2530,11,16,0,0,0,0,0,44.2368,0
2531,1,16,0,0,0,0,0,0.0432,0
2532,2,16,0,0,0,0,0,0.0864,0
2533,3,16,0,0,0,0,0,0.1728,0
2534,4,16,0,0,0,0,0,0.3456,0
2535,5,16,0,0,0,0,0,0.6912,0
2536,6,16,0,0,0,0,0,1.3824,0
2537,7,16,0,0,0,0,0,2.7648,0
2538,8,16,0,0,0,0,0,5.5296,0
2539,9,16,0,0,0,0,0,11.0592,0
2540,10,16,0,0,0,0,0,22.1184,0
2541,11,16,0,0,0,0,0,44.2368,0
2542,1,16,0,0,0,0,0,0.0432,0
2543,2,16,0,0,0,0,0,0.0864,0
2544,3,16,0,0,0,0,0,0.1728,0
2545,4,16,0,0,0,0,0,0.3456,0
2546,5,16,0,0,0,0,0,0.6912,0
2547,6,16,0,0,0,0,0,1.3824,0
2548,7,16,0,0,0,0,0,2.7648,0
2549,8,16,0,0,0,0,0,5.5296,0
2550,9,16,0,0,0,0,0,11.0592,0
2551,10,16,0,0,0,0,0,22.1184,0
2552,11,16,0,0,0,0,0,44.2368,0
2553,1,16,0,0,0,0,0,0.0432,0
2554,2,16,0,0,0,0,0,0.0864,0
2555,3,16,0,0,0,0,0,0.1728,0
2556,4,16,0,0,0,0,0,0.3456,0
2557,5,16,0,0,0,0,0,0.6912,0
2558,6,16,0,0,0,0,0,1.3824,0
2559,7,16,0,0,0,0,0,2.7648,0
2560,8,16,0,0,0,0,0,5.5296,0
2561,9,16,0,0,0,0,0,11.0592,0
2562,10,16,0,0,0,0,0,22.1184,0
2563,11,16,0,0,0,0,0,44.2368,0
2564,1,16,0,0,0,0,0,0.0432,0
2565,2,16,0,0,0,0,0,0.0864,0
2566,3,16,0,0,0,0,0,0.1728,0
2567,4,16,0,0,0,0,0,0.3456,0
2568,5,16,0,0,0,0,0,0.6912,0
2569,6,16,0,0,0,0,0,1.3824,0
2570,7,16,0,0,0,0,0,2.7648,0
2571,8,16,0,0,0,0,0,5.5296,0
2572,9,16,0,0,0,0,0,11.0592,0
2573,10,16,0,0,0,0,0,22.1184,0
2574,11,16,0,0,0,0,0,44.2368,0
2575,1,16,0,0,0,0,0,0.0432,0
2576,2,16,0,0,0,0,0,0.0864,0
2577,3,16,0,0,0,0,0,0.1728,0
2578,4,16,0,0,0,0,0,0.3456,0
2579,5,16,0,0,0,0,0,0.6912,0
2580,6,16,0,0,0,0,0,1.3824,0
2581,7,16,0,0,0,0,0,2.7648,0
2582,8,16,0,0,0,0,0,5.5296,0
2583,9,16,0,0,0,0,0,11.0592,0
2584,10,16,0,0,0,0,0,22.1184,0
2585,11,16,0,0,0,0,0,44.2368,0
2586,1,16,0,0,0,0,0,0.0432,0
2587,2,16,0,0,0,0,0,0.0864,0
2588,3,16,0,0,0,0,0,0.1728,0
2589,4,16,0,0,0,0,0,0.3456,0
2590,5,16,0,0,0,0,0,0.6912,0
2591,6,16,0,0,0,0,0,1.3824,0
2592,7,16,0,0,0,0,0,2.7648,0
2593,8,16,0,0,0,0,0,5.5296,0
2594,9,16,0,0,0,0,0,11.0592,0
2595,10,16,0,0,0,0,0,22.1184,0
2596,11,16,0,0,0,0,0,44.2368,0
2597,1,16,0,0,0,0,0,0.0432,0
2598,2,16,0,0,0,0,0,0.0864,0
2599,3,16,0,0,0,0,0,0.1728,0
2600,4,16,0,0,0,0,0,0.3456,0
2601,5,16,0,0,0,0,0,0.6912,0
2602,6,16,0,0,0,0,0,1.3824,0
2603,7,16,0,0,0,0,0,2.7648,0
2604,8,16,0,0,0,0,0,5.5296,0
2605,9,16,0,0,0,0,0,11.0592,0
2606,10,16,0,0,0,0,0,22.1184,0
2607,11,16,0,0,0,0,0,44.2368,0
2608,1,16,0,0,0,0,0,0.0432,0
2609,2,16,0,0,0,0,0,0.0864,0
2610,3,16,0,0,0,0,0,0.1728,0
2611,4,16,0,0,0,0,0,0.3456,0
2612,5,16,0,0,0,0,0,0.6912,0
2613,6,16,0,0,0,0,0,1.3824,0
2614,7,16,0,0,0,0,0,2.7648,0
2615,8,16,0,0,0,0,0,5.5296,0
2616,9,16,0,0,0,0,0,11.0592,0
2617,10,16,0,0,0,0,0,22.1184,0
2618,11,16,0,0,0,0,0,44.2368,0
2619,1,16,0,0,0,0,0,0.0432,0
2620,2,16,0,0,0,0,0,0.0864,0
2621,3,16,0,0,0,0,0,0.1728,0
2622,4,16,0,0,0,0,0,0.3456,0
2623,5,16,0,0,0,0,0,0.6912,0
2624,6,16,0,0,0,0,0,1.3824,0
2625,7,16,0,0,0,0,0,2.7648,0
2626,8,16,0,0,0,0,0,5.5296,0
2627,9,16,0,0,0,0,0,11.0592,0
2628,10,16,0,0,0,0,0,22.1184,0
2629,11,16,0,0,0,0,0,44.2368,0
2630,1,16,0,0,0,0,0,0.0432,0
2631,2,16,0,0,0,0,0,0.0864,0
2632,3,16,0,0,0,0,0,0.1728,0
2633,4,16,0,0,0,0,0,0.3456,0
2634,5,16,0,0,0,0,0,0.6912,0
2635,6,16,0,0,0,0,0,1.3824,0
2636,7,16,0,0,0,0,0,2.7648,0
2637,8,16,0,0,0,0,0,5.5296,0
2638,9,16,0,0,0,0,0,11.0592,0
2639,10,16,0,0,0,0,0,22.1184,0
2640,11,16,0,0,0,0,0,44.2368,0
2641,1,17,0,0,0,0,0,0.0432,0
2642,2,17,0,0,0,0,0,0.0864,0
2643,3,17,0,0,0,0,0,0.1728,0
2644,4,17,0,0,0,0,0,0.3456,0
2645,5,17,0,0,0,0,0,0.6912,0
2646,6,17,0,0,0,0,0,1.3824,0
2647,7,17,0,0,0,0,0,2.7648,0
2648,8,17,0,0,0,0,0,5.5296,0
2649,9,17,0,0,0,0,0,11.0592,0
2650,10,17,0,0,0,0,0,22.1184,0
2651,11,17,0,0,0,0,0,44.2368,0
2652,1,17,0,0,0,0,0,0.0432,0
2653,2,17,0,0,0,0,0,0.0864,0
2654,3,17,0,0,0,0,0,0.1728,0
2655,4,17,0,0,0,0,0,0.3456,0
2656,5,17,0,0,0,0,0,0.6912,0
2657,6,17,0,0,0,0,0,1.3824,0
2658,7,17,0,0,0,0,0,2.7648,0
2659,8,17,0,0,0,0,0,5.5296,0
2660,9,17,0,0,0,0,0,11.0592,0
2661,10,17,0,0,0,0,0,22.1184,0
2662,11,17,0,0,0,0,0,44.2368,0
2663,1,17,0,0,0,0,0,0.0432,0
2664,2,17,0,0,0,0,0,0.0864,0
2665,3,17,0,0,0,0,0,0.1728,0
2666,4,17,0,0,0,0,0,0.3456,0
2667,5,17,0,0,0,0,0,0.6912,0
2668,6,17,0,0,0,0,0,1.3824,0
2669,7,17,0,0,0,0,0,2.7648,0
2670,8,17,0,0,0,0,0,5.5296,0
2671,9,17,0,0,0,0,0,11.0592,0
2672,10,17,0,0,0,0,0,22.1184,0
2673,11,17,0,0,0,0,0,44.2368,0
2674,1,17,0,0,0,0,0,0.0432,0
2675,2,17,0,0,0,0,0,0.0864,0
2676,3,17,0,0,0,0,0,0.1728,0
2677,4,17,0,0,0,0,0,0.3456,0
2678,5,17,0,0,0,0,0,0.6912,0
2679,6,17,0,0,0,0,0,1.3824,0
2680,7,17,0,0,0,0,0,2.7648,0
2681,8,17,0,0,0,0,0,5.5296,0
2682,9,17,0,0,0,0,0,11.0592,0
2683,10,17,0,0,0,0,0,22.1184,0
2684,11,17,0,0,0,0,0,44.2368,0
2685,1,17,0,0,0,0,0,0.0432,0
2686,2,17,0,0,0,0,0,0.0864,0
2687,3,17,0,0,0,0,0,0.1728,0
2688,4,17,0,0,0,0,0,0.3456,0
2689,5,17,0,0,0,0,0,0.6912,0
2690,6,17,0,0,0,0,0,1.3824,0
2691,7,17,0,0,0,0,0,2.7648,0
2692,8,17,0,0,0,0,0,5.5296,0
2693,9,17,0,0,0,0,0,11.0592,0
2694,10,17,0,0,0,0,0,22.1184,0
2695,11,17,0,0,0,0,0,44.2368,0
2696,1,17,0,0,0,0,0,0.0432,0
2697,2,17,0,0,0,0,0,0.0864,0
2698,3,17,0,0,0,0,0,0.1728,0
2699,4,17,0,0,0,0,0,0.3456,0
2700,5,17,0,0,0,0,0,0.6912,0
2701,6,17,0,0,0,0,0,1.3824,0
2702,7,17,0,0,0,0,0,2.7648,0
2703,8,17,0,0,0,0,0,5.5296,0
2704,9,17,0,0,0,0,0,11.0592,0
2705,10,17,0,0,0,0,0,22.1184,0
2706,11,17,0,0,0,0,0,44.2368,0
2707,1,17,0,0,0,0,0,0.0432,0
2708,2,17,0,0,0,0,0,0.0864,0
2709,3,17,0,0,0,0,0,0.1728,0
2710,4,17,0,0,0,0,0,0.3456,0
2711,5,17,0,0,0,0,0,0.6912,0
2712,6,17,0,0,0,0,0,1.3824,0
2713,7,17,0,0,0,0,0,2.7648,0
2714,8,17,0,0,0,0,0,5.5296,0
2715,9,17,0,0,0,0,0,11.0592,0
2716,10,17,0,0,0,0,0,22.1184,0
2717,11,17,0,0,0,0,0,44.2368,0
2718,1,17,0,0,0,0,0,0.0432,0
2719,2,17,0,0,0,0,0,0.0864,0
2720,3,17,0,0,0,0,0,0.1728,0
2721,4,17,0,0,0,0,0,0.3456,0
2722,5,17,0,0,0,0,0,0.6912,0
2723,6,17,0,0,0,0,0,1.3824,0
2724,7,17,0,0,0,0,0,2.7648,0
2725,8,17,0,0,0,0,0,5.5296,0
2726,9,17,0,0,0,0,0,11.0592,0
2727,10,17,0,0,0,0,0,22.1184,0
2728,11,17,0,0,0,0,0,44.2368,0
2729,1,17,0,0,0,0,0,0.0432,0
2730,2,17,0,0,0,0,0,0.0864,0
2731,3,17,0,0,0,0,0,0.1728,0
2732,4,17,0,0,0,0,0,0.3456,0
2733,5,17,0,0,0,0,0,0.6912,0
2734,6,17,0,0,0,0,0,1.3824,0
2735,7,17,0,0,0,0,0,2.7648,0
2736,8,17,0,0,0,0,0,5.5296,0
2737,9,17,0,0,0,0,0,11.0592,0
2738,10,17,0,0,0,0,0,22.1184,0
2739,11,17,0,0,0,0,0,44.2368,0
2740,1,17,0,0,0,0,0,0.0432,0
2741,2,17,0,0,0,0,0,0.0864,0
2742,3,17,0,0,0,0,0,0.1728,0
2743,4,17,0,0,0,0,0,0.3456,0
2744,5,17,0,0,0,0,0,0.6912,0
2745,6,17,0,0,0,0,0,1.3824,0
2746,7,17,0,0,0,0,0,2.7648,0
2747,8,17,0,0,0,0,0,5.5296,0
2748,9,17,0,0,0,0,0,11.0592,0
2749,10,17,0,0,0,0,0,22.1184,0
2750,11,17,0,0,0,0,0,44.2368,0
2751,1,17,0,0,0,0,0,0.0432,0
2752,2,17,0,0,0,0,0,0.0864,0
2753,3,17,0,0,0,0,0,0.1728,0
2754,4,17,0,0,0,0,0,0.3456,0
2755,5,17,0,0,0,0,0,0.6912,0
2756,6,17,0,0,0,0,0,1.3824,0
2757,7,17,0,0,0,0,0,2.7648,0
2758,8,17,0,0,0,0,0,5.5296,0
2759,9,17,0,0,0,0,0,11.0592,0
2760,10,17,0,0,0,0,0,22.1184,0
2761,11,17,0,0,0,0,0,44.2368,0
2762,1,17,0,0,0,0,0,0.0432,0
2763,2,17,0,0,0,0,0,0.0864,0
2764,3,17,0,0,0,0,0,0.1728,0
2765,4,17,0,0,0,0,0,0.3456,0
2766,5,17,0,0,0,0,0,0.6912,0
2767,6,17,0,0,0,0,0,1.3824,0
2768,7,17,0,0,0,0,0,2.7648,0
2769,8,17,0,0,0,0,0,5.5296,0
2770,9,17,0,0,0,0,0,11.0592,0
2771,10,17,0,0,0,0,0,22.1184,0
2772,11,17,0,0,0,0,0,44.2368,0
2773,1,17,0,0,0,0,0,0.0432,0
2774,2,17,0,0,0,0,0,0.0864,0
2775,3,17,0,0,0,0,0,0.1728,0
2776,4,17,0,0,0,0,0,0.3456,0
2777,5,17,0,0,0,0,0,0.6912,0
2778,6,17,0,0,0,0,0,1.3824,0
2779,7,17,0,0,0,0,0,2.7648,0
2780,8,17,0,0,0,0,0,5.5296,0
2781,9,17,0,0,0,0,0,11.0592,0
2782,10,17,0,0,0,0,0,22.1184,0
2783,11,17,0,0,0,0,0,44.2368,0
2784,1,17,0,0,0,0,0,0.0432,0
2785,2,17,0,0,0,0,0,0.0864,0
2786,3,17,0,0,0,0,0,0.1728,0
2787,4,17,0,0,0,0,0,0.3456,0
2788,5,17,0,0,0,0,0,0.6912,0
2789,6,17,0,0,0,0,0,1.3824,0
2790,7,17,0,0,0,0,0,2.7648,0
2791,8,17,0,0,0,0,0,5.5296,0
2792,9,17,0,0,0,0,0,11.0592,0
2793,10,17,0,0,0,0,0,22.1184,0
2794,11,17,0,0,0,0,0,44.2368,0
2795,1,17,0,0,0,0,0,0.0432,0
2796,2,17,0,0,0,0,0,0.0864,0
2797,3,17,0,0,0,0,0,0.1728,0
2798,4,17,0,0,0,0,0,0.3456,0
2799,5,17,0,0,0,0,0,0.6912,0
2800,6,17,0,0,0,0,0,1.3824,0
2801,7,17,0,0,0,0,0,2.7648,0
2802,8,17,0,0,0,0,0,5.5296,0
2803,9,17,0,0,0,0,0,11.0592,0
2804,10,17,0,0,0,0,0,22.1184,0
2805,11,17,0,0,0,0,0,44.2368,0
2806,1,18,0,0,0,0,0,0.0432,0
2807,2,18,0,0,0,0,0,0.0864,0
2808,3,18,0,0,0,0,0,0.1728,0
2809,4,18,0,0,0,0,0,0.3456,0
2810,5,18,0,0,0,0,0,0.6912,0
2811,6,18,0,0,0,0,0,1.3824,0
2812,7,18,0,0,0,0,0,2.7648,0
2813,8,18,0,0,0,0,0,5.5296,0
2814,9,18,0,0,0,0,0,11.0592,0
2815,10,18,0,0,0,0,0,22.1184,0
2816,11,18,0,0,0,0,0,44.2368,0
2817,1,18,0,0,0,0,0,0.0432,0
2818,2,18,0,0,0,0,0,0.0864,0
2819,3,18,0,0,0,0,0,0.1728,0
2820,4,18,0,0,0,0,0,0.3456,0
2821,5,18,0,0,0,0,0,0.6912,0
2822,6,18,0,0,0,0,0,1.3824,0
2823,7,18,0,0,0,0,0,2.7648,0
2824,8,18,0,0,0,0,0,5.5296,0
2825,9,18,0,0,0,0,0,11.0592,0
2826,10,18,0,0,0,0,0,22.1184,0
2827,11,18,0,0,0,0,0,44.2368,0
2828,1,18,0,0,0,0,0,0.0432,0
2829,2,18,0,0,0,0,0,0.0864,0
2830,3,18,0,0,0,0,0,0.1728,0
2831,4,18,0,0,0,0,0,0.3456,0
2832,5,18,0,0,0,0,0,0.6912,0
2833,6,18,0,0,0,0,0,1.3824,0
2834,7,18,0,0,0,0,0,2.7648,0
2835,8,18,0,0,0,0,0,5.5296,0
2836,9,18,0,0,0,0,0,11.0592,0
2837,10,18,0,0,0,0,0,22.1184,0
2838,11,18,0,0,0,0,0,44.2368,0
2839,1,18,0,0,0,0,0,0.0432,0
2840,2,18,0,0,0,0,0,0.0864,0
2841,3,18,0,0,0,0,0,0.1728,0
2842,4,18,0,0,0,0,0,0.3456,0
2843,5,18,0,0,0,0,0,0.6912,0
2844,6,18,0,0,0,0,0,1.3824,0
2845,7,18,0,0,0,0,0,2.7648,0
2846,8,18,0,0,0,0,0,5.5296,0
2847,9,18,0,0,0,0,0,11.0592,0
2848,10,18,0,0,0,0,0,22.1184,0
2849,11,18,0,0,0,0,0,44.2368,0
2850,1,18,0,0,0,0,0,0.0432,0
2851,2,18,0,0,0,0,0,0.0864,0
2852,3,18,0,0,0,0,0,0.1728,0
2853,4,18,0,0,0,0,0,0.3456,0
2854,5,18,0,0,0,0,0,0.6912,0
2855,6,18,0,0,0,0,0,1.3824,0
2856,7,18,0,0,0,0,0,2.7648,0
2857,8,18,0,0,0,0,0,5.5296,0
2858,9,18,0,0,0,0,0,11.0592,0
2859,10,18,0,0,0,0,0,22.1184,0
2860,11,18,0,0,0,0,0,44.2368,0
2861,1,18,0,0,0,0,0,0.0432,0
2862,2,18,0,0,0,0,0,0.0864,0
2863,3,18,0,0,0,0,0,0.1728,0
2864,4,18,0,0,0,0,0,0.3456,0
2865,5,18,0,0,0,0,0,0.6912,0
2866,6,18,0,0,0,0,0,1.3824,0
2867,7,18,0,0,0,0,0,2.7648,0
2868,8,18,0,0,0,0,0,5.5296,0
2869,9,18,0,0,0,0,0,11.0592,0
2870,10,18,0,0,0,0,0,22.1184,0
2871,11,18,0,0,0,0,0,44.2368,0
2872,1,18,0,0,0,0,0,0.0432,0
2873,2,18,0,0,0,0,0,0.0864,0
2874,3,18,0,0,0,0,0,0.1728,0
2875,4,18,0,0,0,0,0,0.3456,0
2876,5,18,0,0,0,0,0,0.6912,0
2877,6,18,0,0,0,0,0,1.3824,0
2878,7,18,0,0,0,0,0,2.7648,0
2879,8,18,0,0,0,0,0,5.5296,0
2880,9,18,0,0,0,0,0,11.0592,0
2881,10,18,0,0,0,0,0,22.1184,0
2882,11,18,0,0,0,0,0,44.2368,0
2883,1,18,0,0,0,0,0,0.0432,0
2884,2,18,0,0,0,0,0,0.0864,0
2885,3,18,0,0,0,0,0,0.1728,0
2886,4,18,0,0,0,0,0,0.3456,0
2887,5,18,0,0,0,0,0,0.6912,0
2888,6,18,0,0,0,0,0,1.3824,0
2889,7,18,0,0,0,0,0,2.7648,0
2890,8,18,0,0,0,0,0,5.5296,0
2891,9,18,0,0,0,0,0,11.0592,0
2892,10,18,0,0,0,0,0,22.1184,0
2893,11,18,0,0,0,0,0,44.2368,0
2894,1,18,0,0,0,0,0,0.0432,0
2895,2,18,0,0,0,0,0,0.0864,0
2896,3,18,0,0,0,0,0,0.1728,0
2897,4,18,0,0,0,0,0,0.3456,0
2898,5,18,0,0,0,0,0,0.6912,0
2899,6,18,0,0,0,0,0,1.3824,0
2900,7,18,0,0,0,0,0,2.7648,0
2901,8,18,0,0,0,0,0,5.5296,0
2902,9,18,0,0,0,0,0,11.0592,0
2903,10,18,0,0,0,0,0,22.1184,0
2904,11,18,0,0,0,0,0,44.2368,0
2905,1,18,0,0,0,0,0,0.0432,0
2906,2,18,0,0,0,0,0,0.0864,0
2907,3,18,0,0,0,0,0,0.1728,0
2908,4,18,0,0,0,0,0,0.3456,0
2909,5,18,0,0,0,0,0,0.6912,0
2910,6,18,0,0,0,0,0,1.3824,0
2911,7,18,0,0,0,0,0,2.7648,0
2912,8,18,0,0,0,0,0,5.5296,0
2913,9,18,0,0,0,0,0,11.0592,0
2914,10,18,0,0,0,0,0,22.1184,0
2915,11,18,0,0,0,0,0,44.2368,0
2916,1,18,0,0,0,0,0,0.0432,0
2917,2,18,0,0,0,0,0,0.0864,0
2918,3,18,0,0,0,0,0,0.1728,0
2919,4,18,0,0,0,0,0,0.3456,0
2920,5,18,0,0,0,0,0,0.6912,0
2921,6,18,0,0,0,0,0,1.3824,0
2922,7,18,0,0,0,0,0,2.7648,0
2923,8,18,0,0,0,0,0,5.5296,0
2924,9,18,0,0,0,0,0,11.0592,0
2925,10,18,0,0,0,0,0,22.1184,0
2926,11,18,0,0,0,0,0,44.2368,0
2927,1,18,0,0,0,0,0,0.0432,0
2928,2,18,0,0,0,0,0,0.0864,0
2929,3,18,0,0,0,0,0,0.1728,0
2930,4,18,0,0,0,0,0,0.3456,0
2931,5,18,0,0,0,0,0,0.6912,0
2932,6,18,0,0,0,0,0,1.3824,0
2933,7,18,0,0,0,0,0,2.7648,0
2934,8,18,0,0,0,0,0,5.5296,0
